index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,New,PendingS
80490,403-4588741-8092305,05-06-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,,,FEROKE,KERALA,673631,IN,FALSE,,,
80491,408-1598653-0285159,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1115,INKOLLU,ANDHRA PRADESH,523190,IN,FALSE,Easy Ship,,
80492,403-7314699-5888322,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,603,Ghaziabad,UTTAR PRADESH,201012,IN,FALSE,,,
80493,404-2955452-1016335,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,835,JAIPUR,RAJASTHAN,302039,IN,FALSE,,,
80494,404-9793888-6297912,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,335,KOLKATA,WEST BENGAL,700001,IN,FALSE,,,
80495,171-5466038-6565162,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,486,BENGALURU,KARNATAKA,560092,IN,FALSE,,,
80496,171-0804064-8185952,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1115,NAVI MUMBAI,MAHARASHTRA,400706,IN,FALSE,Easy Ship,,
80497,407-8912222-9169900,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,725,KOLKATA,WEST BENGAL,700028,IN,FALSE,,,
80498,402-3230158-8057957,05-06-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,776,GUWAHATI,ASSAM,781019,IN,FALSE,Easy Ship,,
80499,406-7981716-2231544,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,603,KOTTUVALLY,KERALA,683518,IN,TRUE,,,
80500,171-3041185-1258742,05-06-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,,,BENGALURU,KARNATAKA,560092,IN,FALSE,,,
80501,408-1478995-8189949,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1036,KALYAN,MAHARASHTRA,421605,IN,FALSE,,,
80502,406-4007110-0333163,05-06-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,660,GODHRA,Gujarat,389001,IN,FALSE,Easy Ship,,
80503,403-8321517-3531545,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,725,BENGALURU,KARNATAKA,560049,IN,FALSE,Easy Ship,,
80504,408-4193535-5644363,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,492,AMADALAVALASA,ANDHRA PRADESH,532185,IN,FALSE,,,
80505,407-6083263-7478764,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,487,CHENNAI,TAMIL NADU,600119,IN,FALSE,,,
80506,407-8059021-4072317,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,569,RAIPUR,CHHATTISGARH,492001,IN,FALSE,,,
80507,171-1814832-0233907,05-06-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,498,MOONNIYUR,KERALA,676317,IN,FALSE,Easy Ship,,
80508,403-9957401-2192305,05-06-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Unshipped,1,INR,1127,HYDERABAD,TELANGANA,500055,IN,FALSE,,,
80509,408-8827229-2561908,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,750,HYDERABAD-500018,TELANGANA,500018,IN,FALSE,,,
80510,407-8932481-1691547,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,292,CHENNAI,TAMIL NADU,600045,IN,FALSE,Easy Ship,,
80511,407-0953033-7963521,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,435,chandausi Dist.Sambhal,UTTAR PRADESH,244412,IN,FALSE,,,
80512,404-2471979-4814729,05-06-2022,Cancelled,Merchant,Amazon.in,Standard,Blazzer,L,On the Way,0,INR,690.48,SILIGURI,WEST BENGAL,734009,IN,FALSE,Easy Ship,,
80513,402-1682631-1117135,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,387,PALAKKAD,KERALA,679551,IN,FALSE,,,
80514,402-4263038-1648319,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,603,MUMBAI,MAHARASHTRA,400056,IN,FALSE,,,
80515,402-4613837-4654740,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,595,NAVI MUMBAI,MAHARASHTRA,410206,IN,FALSE,,,
80516,402-1127333-1048328,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,626,GUNTUR,ANDHRA PRADESH,522306,IN,FALSE,,,
80517,171-6833237-1168369,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,431,NAVI MUMBAI,MAHARASHTRA,400706,IN,FALSE,,,
80518,171-8758519-5303565,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,387,ALAPPUZHA,KERALA,688562,IN,FALSE,,,
80519,407-5999920-1181914,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,626,BENGALURU,KARNATAKA,560076,IN,FALSE,,,
80520,406-1422505-3234765,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,688,Alwar,RAJASTHAN,301410,IN,FALSE,,,
80521,402-2338655-1515508,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,725,KOLKATAkolkata,WEST BENGAL,700014,IN,FALSE,Easy Ship,,
80522,171-8163197-5316358,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,835,NEW DELHI,DELHI,110042,IN,FALSE,Easy Ship,,
80523,171-8163197-5316358,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,597,NEW DELHI,DELHI,110042,IN,FALSE,Easy Ship,,
80524,171-0749363-2170724,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,626,NEW DELHI,DELHI,110042,IN,FALSE,,,
80525,408-5970812-4922749,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,845,VAGHODIA,Gujarat,391760,IN,FALSE,,,
80526,407-0169979-8135503,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,725,KANPUR,UTTAR PRADESH,208001,IN,FALSE,Easy Ship,,
80527,407-0169979-8135503,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,725,KANPUR,UTTAR PRADESH,208001,IN,FALSE,Easy Ship,,
80528,408-1528910-6453137,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,725,VADODARA,Gujarat,391410,IN,FALSE,Easy Ship,,
80529,408-1528910-6453137,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,626,VADODARA,Gujarat,391410,IN,FALSE,Easy Ship,,
80530,406-0586253-4793920,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,464,MANGALURU,KARNATAKA,575013,IN,FALSE,,,
80531,406-2369483-4158727,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1309,GUWAHATI,ASSAM,781035,IN,FALSE,,,
80532,406-8472663-8117914,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1115,"Kottarakara, Kollam",KERALA,691506,IN,FALSE,Easy Ship,,
80533,171-3626672-4315502,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1432,BHOPAL,MADHYA PRADESH,462016,IN,FALSE,Easy Ship,,
80534,405-9117720-1149950,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,487,MOHALI,PUNJAB,160055,IN,FALSE,,,
80535,405-7175787-0896364,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,612,DHARMADOM,KERALA,670661,IN,FALSE,Easy Ship,,
80536,404-9586342-5091569,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1115,BILASPUR,HIMACHAL PRADESH,174001,IN,FALSE,,,
80537,406-1650582-9470725,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,486,CHENNAI,TAMIL NADU,600092,IN,FALSE,,,
80538,407-8545547-0922713,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,645,MUMBAI,MAHARASHTRA,400065,IN,FALSE,,,
80539,405-6714262-3878714,05-06-2022,Cancelled,Merchant,Amazon.in,Standard,Trousers,M,On the Way,0,INR,474.29,JAIPUR,RAJASTHAN,302026,IN,FALSE,Easy Ship,,
80540,407-1479662-4701962,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,725,CHENNAI,TAMIL NADU,600002,IN,FALSE,Easy Ship,,
80541,404-0349065-1978773,05-06-2022,Cancelled,Merchant,Amazon.in,Standard,Trousers,L,On the Way,0,INR,514.29,MUMBAI,MAHARASHTRA,400074,IN,FALSE,Easy Ship,,
80542,406-8449006-6683508,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,563,NEW DELHI,DELHI,110092,IN,FALSE,Easy Ship,,
80543,404-8852731-2580328,05-06-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,5XL,Shipped,1,INR,750,AHMEDABAD,Gujarat,380008,IN,FALSE,Easy Ship,,
80544,404-8852731-2580328,05-06-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,5XL,Shipped,1,INR,870,AHMEDABAD,Gujarat,380008,IN,FALSE,Easy Ship,,
80545,404-1305712-0085924,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,870,AHMEDABAD,Gujarat,380008,IN,FALSE,,,
80546,407-3727404-9189935,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,376,JABALPUR,MADHYA PRADESH,482004,IN,FALSE,Easy Ship,,
80547,405-5603185-7121167,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,486,PUNE,MAHARASHTRA,411060,IN,FALSE,,,
80548,405-3822010-3903532,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,5XL,Shipped,1,INR,870,KANNUR,KERALA,670101,IN,FALSE,Easy Ship,,
80549,403-1368086-8530727,05-06-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,,,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE,Easy Ship,,
80550,402-8098396-4883557,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,517,Bengaluru,KARNATAKA,560066,IN,FALSE,,,
80551,404-3705161-5593961,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,612,RAJAPALAYAM VIRUDHUNAGAR DISTRICT,TAMIL NADU,626117,IN,FALSE,Easy Ship,,
80552,405-0937866-5053903,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,969,AMRITSAR,PUNJAB,143001,IN,FALSE,,,
80553,406-7879130-3442710,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,828,NEW RAIPUR,CHHATTISGARH,492015,IN,FALSE,,,
80554,408-5234310-8917154,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,487,KOTTAYAM,KERALA,686515,IN,FALSE,,,
80555,403-5607940-3808327,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,754,HYDERABAD,TELANGANA,500076,IN,FALSE,Easy Ship,,
80556,405-9242817-5711557,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,744,MUMBAI,MAHARASHTRA,400067,IN,FALSE,,,
80557,406-7443697-9872319,05-06-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Cancelled,0,,,RAIPUR,CHHATTISGARH,492012,IN,FALSE,,,
80558,407-4021589-1468339,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,386,Mumbai,MAHARASHTRA,400055,IN,FALSE,Easy Ship,,
80559,408-3114688-7535505,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,654,GHAZIABAD,UTTAR PRADESH,201003,IN,FALSE,,,
80560,403-4620039-9918722,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,807,KOLKATA,WEST BENGAL,700092,IN,FALSE,,,
80561,408-0684336-2621135,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,375,HYDERABAD,TELANGANA,500072,IN,FALSE,,,
80562,404-2626119-7108362,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,569,Hosur,TAMIL NADU,635109,IN,FALSE,,,
80563,405-1546968-0219558,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,311,GREATER NOIDA,UTTAR PRADESH,201310,IN,FALSE,,,
80564,407-9756027-5921142,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,486,BHUSAWAL,MAHARASHTRA,425201,IN,FALSE,Easy Ship,,
80565,404-8955023-4187564,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,405,BENGALURU,KARNATAKA,560096,IN,FALSE,,,
80566,404-7661211-7056327,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,292,BENGALURU,KARNATAKA,560096,IN,FALSE,Easy Ship,,
80567,405-8696724-6189901,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1115,JAMUI,BIHAR,811303,IN,FALSE,,,
80568,405-6269722-5089950,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1115,JAMUI,BIHAR,811303,IN,FALSE,Easy Ship,,
80569,406-5768938-9170764,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1309,NEW DELHI,DELHI,110001,IN,FALSE,,,
80570,171-8438689-4856347,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,522,JAMMU,JAMMU & KASHMIR,180001,IN,FALSE,,,
80571,171-0977531-0561142,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1036,GHAZIABAD,UTTAR PRADESH,201010,IN,FALSE,,,
80572,406-7628896-7321913,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,725,Miyapur HYDERABAD,TELANGANA,500049,IN,FALSE,Easy Ship,,
80573,402-3820712-6784303,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,688,VARANASI,UTTAR PRADESH,221005,IN,FALSE,,,
80574,408-8925248-6234718,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,649,AHMEDABAD,Gujarat,382481,IN,FALSE,,,
80575,171-0392499-3443536,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,603,LUCKNOW,UTTAR PRADESH,226003,IN,FALSE,,,
80576,402-2740837-4951510,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,775,TUMKUR,KARNATAKA,572106,IN,FALSE,,,
80577,403-3582606-4616355,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,776,CHENNAI,TAMIL NADU,600062,IN,FALSE,Easy Ship,,
80578,405-7133508-6517929,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,799,PATNA,BIHAR,801503,IN,FALSE,,,
80579,402-3113370-1168326,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,759,TIRODI,MADHYA PRADESH,481449,IN,FALSE,Easy Ship,,
80580,405-5069938-3079558,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,595,JALANDHAR,PUNJAB,144003,IN,FALSE,,,
80581,407-8213213-9181905,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,725,CHENNAI,TAMIL NADU,600015,IN,FALSE,Easy Ship,,
80582,405-3734242-4069111,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,507,THIRUVANANTHAPURAM,KERALA,695012,IN,FALSE,,,
80583,407-5218878-7165930,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1033,KALLUR,ANDHRA PRADESH,518218,IN,FALSE,,,
80584,404-1944665-8453932,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,458,Bangalore,KARNATAKA,560043,IN,FALSE,,,
80585,403-9254038-7168333,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,486,THIRUVANANTHAPURAM,KERALA,695033,IN,FALSE,,,
80586,406-4643510-0510723,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,626,KOOTHANALLUR,TAMIL NADU,614101,IN,FALSE,,,
80587,408-2505949-1749914,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,562,ALAWALPUR,PUNJAB,144301,IN,FALSE,Easy Ship,,
80588,406-2846444-7643528,05-06-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,995.54,HYDERABAD,TELANGANA,500062,IN,FALSE,Easy Ship,,
80589,408-6964572-7946715,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1309,GORAKHPUR,UTTAR PRADESH,273016,IN,FALSE,,,
80590,408-0713470-7346721,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,751,Bhayander (Easy),MAHARASHTRA,401105,IN,FALSE,Easy Ship,,
80591,407-1259616-8002748,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,308,Kolkata,WEST BENGAL,700031,IN,TRUE,Easy Ship,,
80592,402-7572155-3144351,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,744,BENGALURU,KARNATAKA,560029,IN,FALSE,,,
80593,407-7141730-8902758,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,529,KALOL GANDHINAGAR DISTRICT,Gujarat,382721,IN,FALSE,,,
80594,404-8725769-7633917,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,511,Ongole,ANDHRA PRADESH,523001,IN,FALSE,,,
80595,408-8669518-8993152,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,799,HYDERABAD,TELANGANA,500089,IN,FALSE,,,
80596,404-5549087-4549946,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,431,Thane,MAHARASHTRA,401107,IN,FALSE,Easy Ship,,
80597,407-1321493-6765914,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,435,CHENNAI,TAMIL NADU,600044,IN,FALSE,,,
80598,405-1610652-5333101,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,725,NOIDA,UTTAR PRADESH,201301,IN,FALSE,Easy Ship,,
80599,408-2340672-1030744,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,307,MYSURU,KARNATAKA,570023,IN,FALSE,Easy Ship,,
80600,405-0591809-9503501,05-06-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,,,HARIDWAR,UTTARAKHAND,249402,IN,FALSE,Easy Ship,,
80601,404-5314934-8459528,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,435,ERNAKULAM,KERALA,682019,IN,FALSE,Easy Ship,,
80602,402-0847473-5254709,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1036,ANANTNAG,JAMMU & KASHMIR,192101,IN,FALSE,Easy Ship,,
80603,407-0037863-9241167,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,703,HYDERABAD,TELANGANA,500035,IN,FALSE,Easy Ship,,
80604,404-1606126-8180338,05-06-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Cancelled,0,,,Ongole,ANDHRA PRADESH,523001,IN,FALSE,,,
80605,407-2822982-5614756,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,759,NOIDA,UTTAR PRADESH,201301,IN,FALSE,Easy Ship,,
80606,404-8839469-6619515,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,387,HYDERABAD,TELANGANA,500072,IN,FALSE,,,
80607,403-4449580-0883536,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1192,JAIPUR,RAJASTHAN,302031,IN,FALSE,Easy Ship,,
80608,405-5417758-0233124,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,497,IMPHAcity,MANIPUR,795001,IN,FALSE,,,
80609,405-6561219-4388323,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,688,Bengaluru,KARNATAKA,560043,IN,FALSE,,,
80610,171-1738274-5784344,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,654,KUMTA,KARNATAKA,581343,IN,FALSE,,,
80611,406-4081609-0600339,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,725,BENGALURU,KARNATAKA,560036,IN,FALSE,Easy Ship,,
80612,405-7850871-5627507,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,872,BENGALURU,KARNATAKA,560077,IN,FALSE,Easy Ship,,
80613,405-4703761-9065123,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,725,KALYAN,MAHARASHTRA,421306,IN,FALSE,Easy Ship,,
80614,405-4703761-9065123,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,725,KALYAN,MAHARASHTRA,421306,IN,FALSE,Easy Ship,,
80615,402-9092820-1636324,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,6XL,Shipped,1,INR,870,HYDERABAD,TELANGANA,500029,IN,FALSE,Easy Ship,,
80616,402-9092820-1636324,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,6XL,Shipped,1,INR,817,HYDERABAD,TELANGANA,500029,IN,FALSE,Easy Ship,,
80617,404-1463952-2194733,05-06-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Cancelled,0,,,BENGALURU,KARNATAKA,560102,IN,FALSE,,,
80618,404-0719296-7673950,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,435,BENGALURU,KARNATAKA,560102,IN,FALSE,,,
80619,407-3712475-3193134,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,597,HYDERABAD,TELANGANA,500020,IN,FALSE,,,
80620,402-6460796-8693949,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,292,GURUGRAM,HARYANA,122017,IN,FALSE,,,
80621,402-1137533-4860335,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,882,Hyderabad,TELANGANA,500084,IN,FALSE,,,
80622,402-3600366-5868308,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1115,THANE,MAHARASHTRA,401107,IN,FALSE,Easy Ship,,
80623,404-8590661-8748348,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,654,DELHI,DELHI,110084,IN,FALSE,,,
80624,408-5214648-4077162,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,725,CHENNAI,TAMIL NADU,600112,IN,FALSE,Easy Ship,,
80625,405-4176119-4929149,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,696,Palakkad,KERALA,678553,IN,FALSE,,,
80626,171-1838259-9665157,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,512,Bhopal,MADHYA PRADESH,462003,IN,FALSE,,,
80627,402-7949489-9524323,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1432,HYDERABAD,TELANGANA,500092,IN,FALSE,Easy Ship,,
80628,406-9031954-4616348,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,614,CHENNAI,TAMIL NADU,600044,IN,FALSE,,,
80629,406-7972337-3959555,05-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,614,CHENNAI,TAMIL NADU,600044,IN,FALSE,Easy Ship,,
80630,406-1112768-3046700,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,614,CHENNAI,TAMIL NADU,600044,IN,FALSE,,,
